Cycle: 5  cd16  2 nM_X	Cycle: 5  cd16  2 nM_Y	Fitted Cycle: 5  cd16  2 nM_X	Fitted Cycle: 5  cd16  2 nM_Y	Cycle: 6  cd16  4 nM_X	Cycle: 6  cd16  4 nM_Y	Fitted Cycle: 6  cd16  4 nM_X	Fitted Cycle: 6  cd16  4 nM_Y	Cycle: 7  cd16  8 nM_X	Cycle: 7  cd16  8 nM_Y	Fitted Cycle: 7  cd16  8 nM_X	Fitted Cycle: 7  cd16  8 nM_Y	Cycle: 8  cd16  16 nM_X	Cycle: 8  cd16  16 nM_Y	Fitted Cycle: 8  cd16  16 nM_X	Fitted Cycle: 8  cd16  16 nM_Y	Cycle: 9  cd16  32 nM_X	Cycle: 9  cd16  32 nM_Y	Fitted Cycle: 9  cd16  32 nM_X	Fitted Cycle: 9  cd16  32 nM_Y	Cycle: 10  cd16  8 nM_X	Cycle: 10  cd16  8 nM_Y	Fitted Cycle: 10  cd16  8 nM_X	Fitted Cycle: 10  cd16  8 nM_Y
166.64	0.409546	166.64	0.287357	166.54	0.816447	166.54	0.559749	166.64	1.3952	166.64	1.05833	166.64	2.12921	166.64	1.92472	166.64	4.0387	166.64	3.27269	166.64	1.18597	166.64	1.06394
166.74	0.410584	166.74	0.285845	166.64	0.825562	166.64	0.556802	166.74	1.38648	166.74	1.05276	166.74	2.11658	166.74	1.91457	166.74	4.0202	166.74	3.25539	166.74	1.17725	166.74	1.05834
166.84	0.410197	166.84	0.284341	166.74	0.818787	166.74	0.55387	166.84	1.38999	166.84	1.04721	166.84	2.10252	166.84	1.90446	166.84	4.0081	166.84	3.23817	166.84	1.16514	166.84	1.05276
166.94	0.414754	166.94	0.282845	166.84	0.816447	166.84	0.550954	166.94	1.39065	166.94	1.04169	166.94	2.10317	166.94	1.89442	166.94	3.99703	166.94	3.22105	166.94	1.16384	166.94	1.04722
167.04	0.404725	167.04	0.281356	166.94	0.817098	166.94	0.548054	167.04	1.38257	167.04	1.0362	167.04	2.09119	167.04	1.88442	167.04	3.98114	167.04	3.20403	167.04	1.15772	167.04	1.0417
167.14	0.413452	167.14	0.279876	167.04	0.809021	167.04	0.545169	167.14	1.38544	167.14	1.03075	167.14	2.0882	167.14	1.87448	167.14	3.96838	167.14	3.18709	167.14	1.15472	167.14	1.03621
167.24	0.406291	167.24	0.278403	167.14	0.817749	167.14	0.542299	167.24	1.37828	167.24	1.02532	167.24	2.07322	167.24	1.86459	167.24	3.95146	167.24	3.17024	167.24	1.14952	167.24	1.03075
167.34	0.407084	167.34	0.276938	167.24	0.800822	167.24	0.539444	167.34	1.36851	167.34	1.01991	167.34	2.06346	167.34	1.85475	167.34	3.93583	167.34	3.15348	167.34	1.13975	167.34	1.02532
167.44	0.41215	167.44	0.27548	167.34	0.806682	167.34	0.536604	167.44	1.3607	167.44	1.01454	167.44	2.05174	167.44	1.84497	167.44	3.92021	167.44	3.13681	167.44	1.13194	167.44	1.01992
167.54	0.409545	167.54	0.274031	167.44	0.798869	167.44	0.533779	167.54	1.36005	167.54	1.00919	167.54	2.04327	167.54	1.83524	167.54	3.90863	167.54	3.12023	167.54	1.13519	167.54	1.01455
167.64	0.404338	167.64	0.272589	167.54	0.812683	167.54	0.530969	167.64	1.34898	167.64	1.00388	167.64	2.03611	167.64	1.82556	167.64	3.89286	167.64	3.10373	167.64	1.11827	167.64	1.0092
167.74	0.395874	167.74	0.271154	167.64	0.8184	167.64	0.528174	167.74	1.34521	167.74	0.998589	167.74	2.03351	167.74	1.81593	167.74	3.87854	167.74	3.08733	167.74	1.1145	167.74	1.00388
167.84	0.388448	167.84	0.269727	167.74	0.819702	167.74	0.525393	167.84	1.34871	167.84	0.993328	167.84	2.02608	167.84	1.80635	167.84	3.86721	167.84	3.07101	167.84	1.11409	167.84	0.998594
167.94	0.393921	167.94	0.268308	167.84	0.825948	167.84	0.522627	167.94	1.35614	167.94	0.988094	167.94	2.00812	167.94	1.79682	167.94	3.85901	167.94	3.05477	167.94	1.1059	167.94	0.993333
168.04	0.390666	168.04	0.266896	167.94	0.821655	167.94	0.519876	168.04	1.34703	168.04	0.982889	168.04	2.0037	168.04	1.78734	168.04	3.84403	168.04	3.03863	168.04	1.10069	168.04	0.9881
168.14	0.383504	168.14	0.265492	168.04	0.822306	168.04	0.517139	168.14	1.33596	168.14	0.977711	168.14	2.00161	168.14	1.77791	168.14	3.83297	168.14	3.02257	168.14	1.09743	168.14	0.982894
168.24	0.387145	168.24	0.264095	168.14	0.826864	168.14	0.514417	168.24	1.33374	168.24	0.972561	168.24	1.98376	168.24	1.76853	168.24	3.82294	168.24	3.00659	168.24	1.09521	168.24	0.977717
168.34	0.379598	168.34	0.262705	168.24	0.84027	168.24	0.511709	168.34	1.32619	168.34	0.967437	168.34	1.97036	168.34	1.7592	168.34	3.80367	168.34	2.9907	168.34	1.09743	168.34	0.972566
168.44	0.381551	168.44	0.261322	168.34	0.832723	168.34	0.509015	168.44	1.31838	168.44	0.96234	168.44	1.95864	168.44	1.74992	168.44	3.78805	168.44	2.9749	168.44	1.0779	168.44	0.967442
168.54	0.385456	168.54	0.259947	168.44	0.834676	168.44	0.506335	168.54	1.31838	168.54	0.957271	168.54	1.94692	168.54	1.7407	168.54	3.76461	168.54	2.95918	168.54	1.08767	168.54	0.962346
168.64	0.378296	168.64	0.258579	168.54	0.844441	168.54	0.50367	168.64	1.30927	168.64	0.952228	168.64	1.94366	168.64	1.73151	168.64	3.76135	168.64	2.94354	168.64	1.07855	168.64	0.957276
168.74	0.383503	168.74	0.257219	168.64	0.835327	168.64	0.501018	168.74	1.32033	168.74	0.947212	168.74	1.94497	168.74	1.72238	168.74	3.75289	168.74	2.92798	168.74	1.07399	168.74	0.952233
168.84	0.378947	168.84	0.255865	168.74	0.846395	168.74	0.498381	168.84	1.31187	168.84	0.942222	168.84	1.94041	168.84	1.7133	168.84	3.73857	168.84	2.91251	168.84	1.07139	168.84	0.947217
168.94	0.377645	168.94	0.254519	168.84	0.851604	168.84	0.495757	168.94	1.30471	168.94	0.937258	168.94	1.92739	168.94	1.70426	168.94	3.72164	168.94	2.89712	168.94	1.07399	168.94	0.942226
169.04	0.373474	169.04	0.25318	168.94	0.856161	168.94	0.493148	169.04	1.29858	169.04	0.932321	169.04	1.92322	169.04	1.69527	169.04	3.70575	169.04	2.88181	169.04	1.06982	169.04	0.937263
169.14	0.368022	169.14	0.251847	169.04	0.859802	169.04	0.490551	169.14	1.29429	169.14	0.927409	169.14	1.91502	169.14	1.68633	169.14	3.69364	169.14	2.86658	169.14	1.06163	169.14	0.932326
169.24	0.371786	169.24	0.250522	169.14	0.857463	169.14	0.487969	169.24	1.28713	169.24	0.922525	169.24	1.89614	169.24	1.67744	169.24	3.67556	169.24	2.85144	169.24	1.05056	169.24	0.927415
169.34	0.367227	169.34	0.249204	169.24	0.858114	169.24	0.485401	169.34	1.28648	169.34	0.917665	169.34	1.89744	169.34	1.66859	169.34	3.6663	169.34	2.83637	169.34	1.05186	169.34	0.922529
169.44	0.354858	169.44	0.247892	169.34	0.873881	169.34	0.482845	169.44	1.27606	169.44	0.91283	169.44	1.88507	169.44	1.65979	169.44	3.64417	169.44	2.82138	169.44	1.03558	169.44	0.917669
169.54	0.355244	169.54	0.246588	169.44	0.864624	169.44	0.480304	169.54	1.27529	169.54	0.908022	169.54	1.8835	169.54	1.65104	169.54	3.63479	169.54	2.80648	169.54	1.03402	169.54	0.912836
169.64	0.357198	169.64	0.24529	169.54	0.872823	169.54	0.477775	169.64	1.28035	169.64	0.903239	169.64	1.86593	169.64	1.64233	169.64	3.61721	169.64	2.79165	169.64	1.02816	169.64	0.908027
169.74	0.360066	169.74	0.244	169.64	0.876729	169.64	0.47526	169.74	1.27346	169.74	0.898482	169.74	1.87465	169.74	1.63367	169.74	3.60445	169.74	2.7769	169.74	1.02126	169.74	0.903244
169.84	0.365274	169.84	0.242716	169.74	0.873739	169.74	0.472759	169.84	1.26695	169.84	0.893749	169.84	1.85838	169.84	1.62505	169.84	3.59794	169.84	2.76223	169.84	1.01554	169.84	0.898486
169.94	0.354207	169.94	0.241438	169.84	0.878946	169.84	0.47027	169.94	1.25783	169.94	0.889041	169.94	1.85396	169.94	1.61648	169.94	3.58297	169.94	2.74763	169.94	1.00759	169.94	0.893753
170.04	0.35616	170.04	0.240168	169.94	0.873739	169.94	0.467795	170.04	1.24807	170.04	0.884358	170.04	1.8434	170.04	1.60796	170.04	3.57125	170.04	2.73312	170.04	1.00368	170.04	0.889046
170.14	0.348999	170.14	0.238904	170.04	0.879598	170.04	0.465332	170.14	1.23895	170.14	0.879699	170.14	1.83038	170.14	1.59948	170.14	3.54846	170.14	2.71868	170.14	1.00629	170.14	0.884363
170.24	0.358113	170.24	0.237647	170.14	0.872437	170.14	0.462883	170.24	1.24025	170.24	0.875066	170.24	1.82778	170.24	1.59104	170.24	3.54781	170.24	2.70432	170.24	0.999775	170.24	0.879705
170.34	0.350952	170.34	0.236397	170.24	0.881551	170.24	0.460446	170.34	1.24091	170.34	0.870457	170.34	1.81085	170.34	1.58265	170.34	3.52307	170.34	2.69003	170.34	0.990662	170.34	0.875071
170.44	0.354858	170.44	0.235153	170.34	0.874389	170.34	0.458022	170.44	1.237	170.44	0.865872	170.44	1.80499	170.44	1.57431	170.44	3.5094	170.44	2.67582	170.44	0.986755	170.44	0.870461
170.54	0.350301	170.54	0.233915	170.44	0.87439	170.44	0.455611	170.54	1.22854	170.54	0.861311	170.54	1.79262	170.54	1.56601	170.54	3.49508	170.54	2.66169	170.54	0.982198	170.54	0.865877
170.64	0.343669	170.64	0.232684	170.54	0.879598	170.54	0.453213	170.64	1.22111	170.64	0.856774	170.64	1.7852	170.64	1.55775	170.64	3.4896	170.64	2.64763	170.64	0.976725	170.64	0.861316
170.74	0.342489	170.74	0.23146	170.64	0.883891	170.64	0.450828	170.74	1.21877	170.74	0.852262	170.74	1.78676	170.74	1.54954	170.74	3.47439	170.74	2.63365	170.74	0.978292	170.74	0.856779
170.84	0.34965	170.84	0.230242	170.74	0.877645	170.74	0.448454	170.84	1.21617	170.84	0.847773	170.84	1.78416	170.84	1.54137	170.84	3.46513	170.84	2.61973	170.84	0.975688	170.84	0.852266
170.94	0.354858	170.94	0.229031	170.84	0.88676	170.84	0.446094	170.94	1.22723	170.94	0.843307	170.94	1.78351	170.94	1.53324	170.94	3.46057	170.94	2.6059	170.94	0.97699	170.94	0.847777
171.04	0.362406	171.04	0.227826	170.94	0.895874	170.94	0.443746	171.04	1.2133	171.04	0.838866	171.04	1.77153	171.04	1.52515	171.04	3.44273	171.04	2.59213	171.04	0.968913	171.04	0.843312
171.14	0.356812	171.14	0.226627	171.04	0.88975	171.04	0.44141	171.14	1.19598	171.14	0.834447	171.14	1.75616	171.14	1.51711	171.14	3.42542	171.14	2.57844	171.14	0.961365	171.14	0.83887
171.24	0.354593	171.24	0.225434	171.14	0.892761	171.14	0.439087	171.24	1.19572	171.24	0.830053	171.24	1.75004	171.24	1.50911	171.24	3.41929	171.24	2.56482	171.24	0.959146	171.24	0.834452
171.34	0.349	171.34	0.224248	171.24	0.903421	171.24	0.436775	171.34	1.19403	171.34	0.825681	171.34	1.73859	171.34	1.50116	171.34	3.39807	171.34	2.55128	171.34	0.949647	171.34	0.830057
171.44	0.360067	171.44	0.223068	171.34	0.901734	171.34	0.434476	171.44	1.19533	171.44	0.821331	171.44	1.73794	171.44	1.49324	171.44	3.39351	171.44	2.5378	171.44	0.948995	171.44	0.825685
171.54	0.352255	171.54	0.221894	171.44	0.903036	171.44	0.432189	171.54	1.18752	171.54	0.817006	171.54	1.72115	171.54	1.48537	171.54	3.37789	171.54	2.5244	171.54	0.952902	171.54	0.821336
171.64	0.348999	171.64	0.220727	171.54	0.904989	171.54	0.429914	171.64	1.18622	171.64	0.812703	171.64	1.72101	171.64	1.47754	171.64	3.36292	171.64	2.51107	171.64	0.950439	171.64	0.81701
171.74	0.350952	171.74	0.219565	171.64	0.913452	171.64	0.427652	171.74	1.1745	171.74	0.808423	171.74	1.70343	171.74	1.46975	171.74	3.35706	171.74	2.49781	171.74	0.949646	171.74	0.812708
171.84	0.347697	171.84	0.21841	171.74	0.90564	171.74	0.425401	171.84	1.16813	171.84	0.804165	171.84	1.70408	171.84	1.462	171.84	3.34208	171.84	2.48462	171.84	0.946391	171.84	0.808427
171.94	0.340027	171.94	0.217261	171.84	0.91215	171.84	0.423161	171.94	1.17255	171.94	0.799929	171.94	1.68781	171.94	1.45429	171.94	3.32581	171.94	2.4715	171.94	0.943787	171.94	0.804169
172.04	0.33728	172.04	0.216118	171.94	0.913452	171.94	0.420934	172.04	1.16669	172.04	0.795717	172.04	1.67999	172.04	1.44662	172.04	3.31604	172.04	2.45845	172.04	0.926208	172.04	0.799934
172.14	0.328166	172.14	0.21498	172.04	0.909546	172.04	0.418719	172.14	1.16343	172.14	0.791526	172.14	1.67674	172.14	1.439	172.14	3.31083	172.14	2.44546	172.14	0.932719	172.14	0.795721
172.24	0.334025	172.24	0.213849	172.14	0.914103	172.14	0.416515	172.24	1.15562	172.24	0.787357	172.24	1.65916	172.24	1.43141	172.24	3.30693	172.24	2.43255	172.24	0.928812	172.24	0.79153
172.34	0.332458	172.34	0.212724	172.24	0.921916	172.24	0.414322	172.34	1.14429	172.34	0.78321	172.34	1.65173	172.34	1.42386	172.34	3.28973	172.34	2.41971	172.34	0.92334	172.34	0.787361
172.44	0.328166	172.44	0.211605	172.34	0.924255	172.34	0.412141	172.44	1.13414	172.44	0.779085	172.44	1.64744	172.44	1.41636	172.44	3.29014	172.44	2.40693	172.44	0.917094	172.44	0.783215
172.54	0.331421	172.54	0.210491	172.44	0.929728	172.44	0.409972	172.54	1.12762	172.54	0.774983	172.54	1.64093	172.54	1.40889	172.54	3.27698	172.54	2.39422	172.54	0.922303	172.54	0.77909
172.64	0.331421	172.64	0.209384	172.54	0.923218	172.54	0.407814	172.64	1.12762	172.64	0.770901	172.64	1.64093	172.64	1.40146	172.64	3.26135	172.64	2.38158	172.64	0.910583	172.64	0.774987
172.74	0.321656	172.74	0.208282	172.64	0.932983	172.64	0.405668	172.74	1.12567	172.74	0.766842	172.74	1.63117	172.74	1.39407	172.74	3.25159	172.74	2.36901	172.74	0.91449	172.74	0.770906
172.84	0.33077	172.84	0.207186	172.74	0.93573	172.74	0.403533	172.84	1.12307	172.84	0.762803	172.84	1.63051	172.84	1.38673	172.84	3.25094	172.84	2.3565	172.84	0.911885	172.84	0.766845
172.94	0.337016	172.94	0.206096	172.84	0.936239	172.84	0.401409	172.94	1.12345	172.94	0.758785	172.94	1.62699	172.94	1.37941	172.94	3.23765	172.94	2.34406	172.94	0.910319	172.94	0.762807
173.04	0.334412	173.04	0.205011	172.94	0.928813	172.94	0.399296	173.04	1.11694	173.04	0.75479	173.04	1.62048	173.04	1.37214	173.04	3.23505	173.04	2.33168	173.04	0.901856	173.04	0.75879
173.14	0.338582	173.14	0.203933	173.04	0.930114	173.04	0.397194	173.14	1.10549	173.14	0.750815	173.14	1.61373	173.14	1.36491	173.14	3.21969	173.14	2.31937	173.14	0.906026	173.14	0.754794
173.24	0.332723	173.24	0.20286	173.14	0.922567	173.14	0.395104	173.24	1.09963	173.24	0.746861	173.24	1.61098	173.24	1.35772	173.24	3.20992	173.24	2.30713	173.24	0.894307	173.24	0.750819
173.34	0.337932	173.34	0.201792	173.24	0.926473	173.24	0.393024	173.34	1.09507	173.34	0.742928	173.34	1.60447	173.34	1.35056	173.34	3.20341	173.34	2.29495	173.34	0.893657	173.34	0.746865
173.44	0.339884	173.44	0.20073	173.34	0.921916	173.34	0.390956	173.44	1.10093	173.44	0.739015	173.44	1.60252	173.44	1.34344	173.44	3.18974	173.44	2.28283	173.44	0.890544	173.44	0.742931
173.54	0.336628	173.54	0.199674	173.44	0.923869	173.44	0.388898	173.54	1.09963	173.54	0.735123	173.54	1.59731	173.54	1.33636	173.54	3.17672	173.54	2.27078	173.54	0.900166	173.54	0.739019
173.64	0.327515	173.64	0.198624	173.54	0.920613	173.54	0.386851	173.64	1.08856	173.64	0.731252	173.64	1.59796	173.64	1.32931	173.64	3.17151	173.64	2.25879	173.64	0.889099	173.64	0.735127
173.74	0.328307	173.74	0.197579	173.64	0.911499	173.64	0.384815	173.74	1.09051	173.74	0.727401	173.74	1.59405	173.74	1.32231	173.74	3.16369	173.74	2.24687	173.74	0.891051	173.74	0.731256
173.84	0.33012	173.84	0.196539	173.74	0.921264	173.74	0.38279	173.84	1.07359	173.84	0.723571	173.84	1.57322	173.84	1.31534	173.84	3.15263	173.84	2.23501	173.84	0.879985	173.84	0.727405
173.94	0.326213	173.94	0.195505	173.84	0.91215	173.84	0.380775	173.94	1.07048	173.94	0.71976	173.94	1.57127	173.94	1.3084	173.94	3.13896	173.94	2.22321	173.94	0.887797	173.94	0.723574
174.04	0.333374	174.04	0.194476	173.94	0.914103	173.94	0.378771	174.04	1.0788	174.04	0.71597	174.04	1.56671	174.04	1.30151	174.04	3.12073	174.04	2.21148	174.04	0.883239	174.04	0.719764
174.14	0.320353	174.14	0.193453	174.04	0.905639	174.04	0.376777	174.14	1.06968	174.14	0.7122	174.14	1.54978	174.14	1.29465	174.14	3.11161	174.14	2.1998	174.14	0.876078	174.14	0.715974
174.24	0.316446	174.24	0.192435	174.14	0.906291	174.14	0.374794	174.24	1.06773	174.24	0.70845	174.24	1.55174	174.24	1.28782	174.24	3.09989	174.24	2.18819	174.24	0.872171	174.24	0.712204
174.34	0.323996	174.34	0.191423	174.24	0.904337	174.24	0.372822	174.34	1.06942	174.34	0.704719	174.34	1.54366	174.34	1.28104	174.34	3.08791	174.34	2.17664	174.34	0.864096	174.34	0.708453
174.44	0.319702	174.44	0.190415	174.34	0.896261	174.34	0.370859	174.44	1.06708	174.44	0.701008	174.44	1.53937	174.44	1.27428	174.44	3.08246	174.44	2.16515	174.44	0.869568	174.44	0.704722
174.54	0.321392	174.54	0.189414	174.44	0.903687	174.44	0.368908	174.54	1.0551	174.54	0.697316	174.54	1.52739	174.54	1.26757	174.54	3.0775	174.54	2.15373	174.54	0.863445	174.54	0.701012
174.64	0.318787	174.64	0.188417	174.54	0.89561	174.54	0.366966	174.64	1.04663	174.64	0.693644	174.64	1.51892	174.64	1.26089	174.64	3.06317	174.64	2.14236	174.64	0.858887	174.64	0.69732
174.74	0.326863	174.74	0.187426	174.64	0.902771	174.64	0.365035	174.74	1.04494	174.74	0.689992	174.74	1.52309	174.74	1.25424	174.74	3.05758	174.74	2.13105	174.74	0.85915	174.74	0.693648
174.84	0.319702	174.84	0.186439	174.74	0.895223	174.74	0.363113	174.84	1.03583	174.84	0.686359	174.84	1.50421	174.84	1.24763	174.84	3.04065	174.84	2.1198	174.84	0.850037	174.84	0.689996
174.94	0.313843	174.94	0.185458	174.84	0.886108	174.84	0.361202	174.94	1.03973	174.94	0.682744	174.94	1.50421	174.94	1.24105	174.94	3.03088	174.94	2.10862	174.94	0.855896	174.94	0.686362
175.04	0.322306	175.04	0.184483	174.94	0.891968	174.94	0.359301	175.04	1.03843	175.04	0.679149	175.04	1.51267	175.04	1.23451	175.04	3.01591	175.04	2.09749	175.04	0.85264	175.04	0.682748
175.14	0.311239	175.14	0.183512	175.04	0.884806	175.04	0.35741	175.14	1.03127	175.14	0.675573	175.14	1.50551	175.14	1.22801	175.14	3.00094	175.14	2.08642	175.14	0.847432	175.14	0.679153
175.24	0.317097	175.24	0.182546	175.14	0.878438	175.14	0.355529	175.24	1.04299	175.24	0.672016	175.24	1.49184	175.24	1.22154	175.24	2.99703	175.24	2.07541	175.24	0.854084	175.24	0.675577
175.34	0.309937	175.34	0.181586	175.24	0.891316	175.24	0.353658	175.34	1.03583	175.34	0.668477	175.34	1.47882	175.34	1.2151	175.34	2.9801	175.34	2.06445	175.34	0.848084	175.34	0.672019
175.44	0.312032	175.44	0.18063	175.34	0.884155	175.34	0.351797	175.44	1.02736	175.44	0.664957	175.44	1.47115	175.44	1.20869	175.44	2.97164	175.44	2.05356	175.44	0.833761	175.44	0.668481
175.54	0.311889	175.54	0.17968	175.44	0.871786	175.44	0.349945	175.54	1.03583	175.54	0.661456	175.54	1.47101	175.54	1.20232	175.54	2.95862	175.54	2.04272	175.54	0.836364	175.54	0.664961
175.64	0.29952	175.64	0.178735	175.54	0.878296	175.54	0.348104	175.64	1.02346	175.64	0.657973	175.64	1.4684	175.64	1.19599	175.64	2.93648	175.64	2.03194	175.64	0.827901	175.64	0.661459
175.74	0.309284	175.74	0.177794	175.64	0.871786	175.64	0.346272	175.74	1.02425	175.74	0.654509	175.74	1.45473	175.74	1.18969	175.74	2.92281	175.74	2.02122	175.74	0.83376	175.74	0.657977
175.84	0.300822	175.84	0.176859	175.74	0.881551	175.74	0.344449	175.84	1.0189	175.84	0.651062	175.84	1.44236	175.84	1.18342	175.84	2.91435	175.84	2.01056	175.84	0.837016	175.84	0.654512
175.94	0.30603	175.94	0.175928	175.84	0.875041	175.84	0.342636	175.94	1.01044	175.94	0.647634	175.94	1.43781	175.94	1.17718	175.94	2.90002	175.94	1.99995	175.94	0.828552	175.94	0.651065
176.04	0.305114	176.04	0.175003	175.94	0.880249	175.94	0.340833	176.04	1.01733	176.04	0.644224	176.04	1.43494	176.04	1.17098	176.04	2.89716	176.04	1.98939	176.04	0.835449	176.04	0.647638
176.14	0.303426	176.14	0.174082	176.04	0.877381	176.04	0.339039	176.14	1.00979	176.14	0.640832	176.14	1.42739	176.14	1.16481	176.14	2.89156	176.14	1.9789	176.14	0.829854	176.14	0.644227
176.24	0.295614	176.24	0.173166	176.14	0.875692	176.14	0.337255	176.24	0.998068	176.24	0.637458	176.24	1.42153	176.24	1.15867	176.24	2.87008	176.24	1.96845	176.24	0.822042	176.24	0.640836
176.34	0.294697	176.34	0.172255	176.24	0.863973	176.24	0.33548	176.34	1.00496	176.34	0.634101	176.34	1.41475	176.34	1.15256	176.34	2.85353	176.34	1.95807	176.34	0.830891	176.34	0.637461
176.44	0.293661	176.44	0.171348	176.34	0.870869	176.34	0.333714	176.44	1.00002	176.44	0.630762	176.44	1.41372	176.44	1.14649	176.44	2.84353	176.44	1.94774	176.44	0.820089	176.44	0.634104
176.54	0.292358	176.54	0.170447	176.44	0.86202	176.44	0.331958	176.54	0.998718	176.54	0.627441	176.54	1.40851	176.54	1.14045	176.54	2.84338	176.54	1.93746	176.54	0.822693	176.54	0.630766
176.64	0.293009	176.64	0.16955	176.54	0.864624	176.54	0.330211	176.64	0.989604	176.64	0.624138	176.64	1.39744	176.64	1.13444	176.64	2.82255	176.64	1.92724	176.64	0.829203	176.64	0.627445
176.74	0.281291	176.74	0.168658	176.64	0.859416	176.64	0.328474	176.74	0.981791	176.74	0.620852	176.74	1.39158	176.74	1.12846	176.74	2.80497	176.74	1.91707	176.74	0.821391	176.74	0.624141
176.84	0.281943	176.84	0.167771	176.74	0.863322	176.74	0.326745	176.84	0.974631	176.84	0.617583	176.84	1.37856	176.84	1.12251	176.84	2.79781	176.84	1.90695	176.84	0.823996	176.84	0.620855
176.94	0.292358	176.94	0.166888	176.84	0.850302	176.84	0.325025	176.94	0.973328	176.94	0.614331	176.94	1.37335	176.94	1.1166	176.94	2.78284	176.94	1.89689	176.94	0.816833	176.94	0.617586
177.04	0.284282	177.04	0.16601	176.94	0.854858	176.94	0.323315	177.04	0.969157	177.04	0.611096	177.04	1.36332	177.04	1.11071	177.04	2.76695	177.04	1.88689	177.04	0.808757	177.04	0.614334
177.14	0.28715	177.14	0.165136	177.04	0.850688	177.04	0.321613	177.14	0.975932	177.14	0.607879	177.14	1.35643	177.14	1.10486	177.14	2.76591	177.14	1.87693	177.14	0.816325	177.14	0.6111
177.24	0.287152	177.24	0.164268	177.14	0.859416	177.14	0.319921	177.24	0.968121	177.24	0.604679	177.24	1.34666	177.24	1.09904	177.24	2.75615	177.24	1.86703	177.24	0.809674	177.24	0.607882
177.34	0.292357	177.34	0.163403	177.24	0.85551	177.24	0.318237	177.34	0.967467	177.34	0.601495	177.34	1.35187	177.34	1.09325	177.34	2.75159	177.34	1.85718	177.34	0.812926	177.34	0.604682
177.44	0.289103	177.44	0.162544	177.34	0.859558	177.34	0.316562	177.44	0.968119	177.44	0.598328	177.44	1.34861	177.44	1.08749	177.44	2.73857	177.44	1.84738	177.44	0.805766	177.44	0.601498
177.54	0.278037	177.54	0.161688	177.44	0.863322	177.44	0.314896	177.54	0.960959	177.54	0.595178	177.54	1.3395	177.54	1.08176	177.54	2.72555	177.54	1.83764	177.54	0.802512	177.54	0.598331
177.64	0.28715	177.64	0.160838	177.54	0.854208	177.54	0.313239	177.64	0.954447	177.64	0.592044	177.64	1.34861	177.64	1.07606	177.64	2.72294	177.64	1.82794	177.64	0.799906	177.64	0.595181
177.74	0.290549	177.74	0.159992	177.64	0.851603	177.64	0.311591	177.74	0.957053	177.74	0.588927	177.74	1.33755	177.74	1.07039	177.74	2.70601	177.74	1.8183	177.74	0.794699	177.74	0.592047
177.84	0.290406	177.84	0.15915	177.74	0.854208	177.74	0.309951	177.84	0.95575	177.84	0.585826	177.84	1.32062	177.84	1.06475	177.84	2.69885	177.84	1.80871	177.84	0.797303	177.84	0.58893
177.94	0.295614	177.94	0.158312	177.84	0.862672	177.84	0.30832	177.94	0.951192	177.94	0.582742	177.94	1.31801	177.94	1.05914	177.94	2.6982	177.94	1.79917	177.94	0.792745	177.94	0.585829
178.04	0.288188	178.04	0.157479	177.94	0.86202	177.94	0.306697	178.04	0.949626	178.04	0.579674	178.04	1.31254	178.04	1.05356	178.04	2.68296	178.04	1.78968	178.04	0.783366	178.04	0.582745
178.14	0.281942	178.14	0.156651	178.04	0.866313	178.04	0.305083	178.14	0.94222	178.14	0.576622	178.14	1.30044	178.14	1.04801	178.14	2.67086	178.14	1.78024	178.14	0.786886	178.14	0.579677
178.24	0.285196	178.24	0.155827	178.14	0.858114	178.14	0.303478	178.24	0.940775	178.24	0.573586	178.24	1.29783	178.24	1.04249	178.24	2.66435	178.24	1.77085	178.24	0.784281	178.24	0.576625
178.34	0.278036	178.34	0.155007	178.24	0.867228	178.24	0.301881	178.34	0.94338	178.34	0.570566	178.34	1.29262	178.34	1.03699	178.34	2.65719	178.34	1.7615	178.34	0.779073	178.34	0.573589
178.44	0.285197	178.44	0.154191	178.34	0.865926	178.34	0.300292	178.44	0.940776	178.44	0.567562	178.44	1.28416	178.44	1.03153	178.44	2.64286	178.44	1.75221	178.44	0.77061	178.44	0.570569
178.54	0.28064	178.54	0.15338	178.44	0.867228	178.44	0.298712	178.54	0.936218	178.54	0.564575	178.54	1.2757	178.54	1.02609	178.54	2.6344	178.54	1.74297	178.54	0.762146	178.54	0.567566
178.64	0.277384	178.64	0.152573	178.54	0.862671	178.54	0.29714	178.64	0.932963	178.64	0.561602	178.64	1.27128	178.64	1.02069	178.64	2.61943	178.64	1.73378	178.64	0.756938	178.64	0.564577
178.74	0.279989	178.74	0.15177	178.64	0.859416	178.64	0.295576	178.74	0.939473	178.74	0.558646	178.74	1.26919	178.74	1.01531	178.74	2.61812	178.74	1.72463	178.74	0.755636	178.74	0.561605
178.84	0.276733	178.84	0.150972	178.74	0.865927	178.74	0.29402	178.84	0.93817	178.84	0.555704	178.84	1.26202	178.84	1.00996	178.84	2.61096	178.84	1.71554	178.84	0.758239	178.84	0.558649
178.94	0.281291	178.94	0.150177	178.84	0.864624	178.84	0.292473	178.94	0.927104	178.94	0.552779	178.94	1.26463	178.94	1.00464	178.94	2.60459	178.94	1.70649	178.94	0.747172	178.94	0.555707
