Cycle: 5  CD16  2 nM_X	Cycle: 5  CD16  2 nM_Y	Fitted Cycle: 5  CD16  2 nM_X	Fitted Cycle: 5  CD16  2 nM_Y	Cycle: 6  CD16  4 nM_X	Cycle: 6  CD16  4 nM_Y	Fitted Cycle: 6  CD16  4 nM_X	Fitted Cycle: 6  CD16  4 nM_Y	Cycle: 7  CD16  8 nM_X	Cycle: 7  CD16  8 nM_Y	Fitted Cycle: 7  CD16  8 nM_X	Fitted Cycle: 7  CD16  8 nM_Y	Cycle: 8  CD16  16 nM_X	Cycle: 8  CD16  16 nM_Y	Fitted Cycle: 8  CD16  16 nM_X	Fitted Cycle: 8  CD16  16 nM_Y	Cycle: 9  CD16  32 nM_X	Cycle: 9  CD16  32 nM_Y	Fitted Cycle: 9  CD16  32 nM_X	Fitted Cycle: 9  CD16  32 nM_Y	Cycle: 10  CD16  8 nM_X	Cycle: 10  CD16  8 nM_Y	Fitted Cycle: 10  CD16  8 nM_X	Fitted Cycle: 10  CD16  8 nM_Y
195.64	0.245036	195.64	0.112674	195.64	0.393596	195.64	0.218846	195.64	1.10307	195.64	0.415706	195.64	1.35575	195.64	0.748838	195.64	2.27751	195.64	1.24175	195.64	0.642497	195.64	0.415706
195.74	0.253417	195.74	0.112137	195.74	0.385131	195.74	0.217804	195.74	1.10437	195.74	0.413726	195.74	1.34729	195.74	0.745269	195.74	2.27295	195.74	1.23583	195.74	0.647705	195.74	0.413726
195.84	0.246257	195.84	0.111603	195.84	0.391642	195.84	0.216767	195.84	1.10112	195.84	0.411755	195.84	1.3538	195.84	0.741718	195.84	2.26579	195.84	1.22994	195.84	0.646403	195.84	0.411755
195.94	0.2417	195.94	0.111072	195.94	0.392945	195.94	0.215735	195.94	1.10242	195.94	0.409794	195.94	1.34534	195.94	0.738183	195.94	2.25537	195.94	1.22407	195.94	0.645752	195.94	0.409794
196.04	0.244955	196.04	0.110543	196.04	0.382528	196.04	0.214708	196.04	1.10177	196.04	0.407842	196.04	1.34859	196.04	0.734666	196.04	2.25081	196.04	1.21824	196.04	0.641195	196.04	0.407842
196.14	0.244303	196.14	0.110017	196.14	0.387736	196.14	0.213686	196.14	1.09721	196.14	0.4059	196.14	1.34989	196.14	0.731166	196.14	2.24626	196.14	1.21243	196.14	0.636637	196.14	0.4059
196.24	0.244303	196.24	0.109493	196.24	0.37797	196.24	0.212669	196.24	1.10111	196.24	0.403967	196.24	1.3538	196.24	0.727682	196.24	2.23649	196.24	1.20665	196.24	0.636637	196.24	0.403967
196.34	0.234945	196.34	0.108972	196.34	0.378378	196.34	0.211656	196.34	1.10348	196.34	0.402043	196.34	1.3464	196.34	0.724214	196.34	2.22713	196.34	1.20089	196.34	0.627279	196.34	0.402043
196.44	0.228679	196.44	0.108453	196.44	0.372111	196.44	0.210648	196.44	1.09135	196.44	0.400128	196.44	1.34404	196.44	0.720763	196.44	2.23063	196.44	1.19517	196.44	0.621013	196.44	0.400128
196.54	0.234538	196.54	0.107937	196.54	0.37797	196.54	0.209645	196.54	1.09721	196.54	0.398223	196.54	1.33818	196.54	0.717329	196.54	2.22673	196.54	1.18947	196.54	0.621012	196.54	0.398223
196.64	0.239746	196.64	0.107423	196.64	0.369507	196.64	0.208647	196.64	1.08875	196.64	0.396327	196.64	1.32971	196.64	0.713912	196.64	2.21631	196.64	1.1838	196.64	0.628174	196.64	0.396327
196.74	0.233236	196.74	0.106912	196.74	0.370809	196.74	0.207654	196.74	1.09005	196.74	0.394439	196.74	1.33101	196.74	0.71051	196.74	2.20785	196.74	1.17815	196.74	0.613851	196.74	0.394439
196.84	0.221517	196.84	0.106403	196.84	0.374715	196.84	0.206665	196.84	1.09395	196.84	0.39256	196.84	1.32515	196.84	0.707124	196.84	2.21175	196.84	1.17253	196.84	0.611898	196.84	0.39256
196.94	0.215658	196.94	0.105896	196.94	0.374715	196.94	0.205681	196.94	1.08223	196.94	0.390691	196.94	1.32906	196.94	0.703755	196.94	2.20199	196.94	1.16694	196.94	0.606771	196.94	0.390691
197.04	0.221516	197.04	0.105392	197.04	0.378621	197.04	0.204702	197.04	1.08687	197.04	0.38883	197.04	1.32515	197.04	0.700401	197.04	2.18636	197.04	1.16138	197.04	0.61385	197.04	0.38883
197.14	0.210206	197.14	0.104891	197.14	0.382935	197.14	0.203727	197.14	1.08264	197.14	0.386979	197.14	1.32361	197.14	0.697065	197.14	2.18091	197.14	1.15584	197.14	0.606446	197.14	0.386979
197.24	0.209147	197.24	0.104391	197.24	0.372111	197.24	0.202757	197.24	1.08158	197.24	0.385136	197.24	1.31278	197.24	0.693744	197.24	2.17985	197.24	1.15033	197.24	0.611247	197.24	0.385136
197.34	0.211751	197.34	0.103894	197.34	0.375448	197.34	0.201792	197.34	1.07052	197.34	0.383301	197.34	1.30636	197.34	0.690438	197.34	2.16878	197.34	1.14485	197.34	0.600179	197.34	0.383301
197.44	0.207601	197.44	0.1034	197.44	0.372518	197.44	0.200831	197.44	1.07027	197.44	0.381476	197.44	1.31319	197.44	0.687148	197.44	2.16341	197.44	1.13939	197.44	0.590169	197.44	0.381476
197.54	0.210449	197.54	0.102908	197.54	0.375366	197.54	0.199875	197.54	1.07703	197.54	0.379659	197.54	1.30627	197.54	0.683874	197.54	2.16357	197.54	1.13395	197.54	0.596924	197.54	0.379659
197.64	0.212403	197.64	0.102418	197.64	0.373413	197.64	0.198924	197.64	1.07117	197.64	0.377851	197.64	1.30432	197.64	0.680617	197.64	2.1499	197.64	1.12855	197.64	0.591065	197.64	0.377851
197.74	0.205241	197.74	0.10193	197.74	0.360392	197.74	0.197977	197.74	1.06987	197.74	0.376052	197.74	1.29716	197.74	0.677374	197.74	2.14274	197.74	1.12317	197.74	0.589763	197.74	0.376052
197.84	0.208496	197.84	0.101445	197.84	0.367554	197.84	0.197034	197.84	1.06335	197.84	0.374261	197.84	1.29456	197.84	0.674146	197.84	2.14209	197.84	1.11781	197.84	0.587158	197.84	0.374261
197.94	0.199382	197.94	0.100962	197.94	0.370158	197.94	0.196096	197.94	1.06401	197.94	0.372478	197.94	1.2913	197.94	0.670934	197.94	2.13298	197.94	1.11248	197.94	0.579997	197.94	0.372478
198.04	0.210449	198.04	0.100481	198.04	0.3656	198.04	0.195162	198.04	1.07507	198.04	0.370704	198.04	1.29065	198.04	0.667737	198.04	2.14404	198.04	1.10718	198.04	0.585205	198.04	0.370704
198.14	0.19808	198.14	0.100003	198.14	0.362997	198.14	0.194233	198.14	1.0627	198.14	0.368939	198.14	1.29391	198.14	0.664556	198.14	2.13167	198.14	1.1019	198.14	0.582601	198.14	0.368939
198.24	0.197428	198.24	0.0995271	198.24	0.356486	198.24	0.193308	198.24	1.06205	198.24	0.367182	198.24	1.28739	198.24	0.66139	198.24	2.12126	198.24	1.09665	198.24	0.570231	198.24	0.367182
198.34	0.200033	198.34	0.0990533	198.34	0.361043	198.34	0.192388	198.34	1.05098	198.34	0.365434	198.34	1.28219	198.34	0.658239	198.34	2.1141	198.34	1.09142	198.34	0.572835	198.34	0.365434
198.44	0.205892	198.44	0.0985817	198.44	0.361043	198.44	0.191472	198.44	1.05489	198.44	0.363693	198.44	1.28609	198.44	0.655102	198.44	2.11019	198.44	1.08622	198.44	0.568929	198.44	0.363693
198.54	0.199382	198.54	0.0981124	198.54	0.354533	198.54	0.19056	198.54	1.05424	198.54	0.361961	198.54	1.28544	198.54	0.651981	198.54	2.10173	198.54	1.08104	198.54	0.572184	198.54	0.361961
198.64	0.187663	198.64	0.0976455	198.64	0.356486	198.64	0.189653	198.64	1.05229	198.64	0.360238	198.64	1.28349	198.64	0.648876	198.64	2.09391	198.64	1.07588	198.64	0.570231	198.64	0.360238
198.74	0.198811	198.74	0.0971806	198.74	0.35909	198.74	0.18875	198.74	1.0588	198.74	0.358522	198.74	1.28023	198.74	0.645784	198.74	2.09652	198.74	1.07076	198.74	0.570882	198.74	0.358522
198.84	0.202637	198.84	0.096718	198.84	0.355835	198.84	0.187852	198.84	1.05554	198.84	0.356815	198.84	1.27112	198.84	0.642707	198.84	2.0835	198.84	1.06565	198.84	0.559815	198.84	0.356815
198.94	0.194824	198.94	0.0962576	198.94	0.348022	198.94	0.186957	198.94	1.0614	198.94	0.355115	198.94	1.26917	198.94	0.639645	198.94	2.07568	198.94	1.06057	198.94	0.555908	198.94	0.355115
199.04	0.194824	199.04	0.0957993	199.04	0.348022	199.04	0.186067	199.04	1.05164	199.04	0.353424	199.04	1.26526	199.04	0.636597	199.04	2.06592	199.04	1.05551	199.04	0.546142	199.04	0.353424
199.14	0.188314	199.14	0.0953434	199.14	0.351278	199.14	0.185181	199.14	1.03927	199.14	0.351742	199.14	1.25289	199.14	0.633565	199.14	2.0555	199.14	1.05048	199.14	0.549398	199.14	0.351742
199.24	0.187663	199.24	0.0948895	199.24	0.344768	199.24	0.1843	199.24	1.04252	199.24	0.350066	199.24	1.25224	199.24	0.630547	199.24	2.04313	199.24	1.04547	199.24	0.538982	199.24	0.350066
199.34	0.17985	199.34	0.0944378	199.34	0.352579	199.34	0.183422	199.34	1.04643	199.34	0.348399	199.34	1.24638	199.34	0.627542	199.34	2.05094	199.34	1.04049	199.34	0.537028	199.34	0.348399
199.44	0.183512	199.44	0.0939882	199.44	0.34257	199.44	0.182549	199.44	1.03446	199.44	0.34674	199.44	1.25199	199.44	0.624553	199.44	2.03898	199.44	1.03553	199.44	0.521159	199.44	0.34674
199.54	0.185466	199.54	0.0935408	199.54	0.338664	199.54	0.18168	199.54	1.03642	199.54	0.345089	199.54	1.23832	199.54	0.621577	199.54	2.02531	199.54	1.03059	199.54	0.517253	199.54	0.345089
199.64	0.178548	199.64	0.0930956	199.64	0.329793	199.64	0.180815	199.64	1.0295	199.64	0.343446	199.64	1.24508	199.64	0.618616	199.64	2.02816	199.64	1.02568	199.64	0.524007	199.64	0.343446
199.74	0.176595	199.74	0.0926524	199.74	0.32784	199.74	0.179954	199.74	1.02755	199.74	0.34181	199.74	1.23922	199.74	0.615669	199.74	2.02035	199.74	1.02079	199.74	0.514242	199.74	0.34181
199.84	0.184407	199.84	0.0922113	199.84	0.325886	199.84	0.179097	199.84	1.02169	199.84	0.340182	199.84	1.24312	199.84	0.612736	199.84	2.02034	199.84	1.01593	199.84	0.512288	199.84	0.340182
199.94	0.188314	199.94	0.0917724	199.94	0.329794	199.94	0.178245	199.94	1.01974	199.94	0.338562	199.94	1.23141	199.94	0.609817	199.94	2.00863	199.94	1.01108	199.94	0.464682	199.94	0.338562
200.04	0.174643	200.04	0.0913355	200.04	0.327841	200.04	0.177396	200.04	1.01192	200.04	0.33695	200.04	1.21969	200.04	0.606911	200.04	2.01058	200.04	1.00626	200.04	0.400961	200.04	0.33695
200.14	0.171386	200.14	0.0909008	200.14	0.324584	200.14	0.176552	200.14	1.02429	200.14	0.335346	200.14	1.23083	200.14	0.604021	200.14	2.01318	200.14	1.00147	200.14	0.359862	200.14	0.335346
200.24	0.173991	200.24	0.0904681	200.24	0.327189	200.24	0.175711	200.24	1.01322	200.24	0.333749	200.24	1.23661	200.24	0.601143	200.24	2.00212	200.24	0.996693	200.24	0.294108	200.24	0.333749
200.34	0.176595	200.34	0.0900374	200.34	0.329793	200.34	0.174874	200.34	1.00997	200.34	0.332159	200.34	1.22359	200.34	0.598279	200.34	1.99373	200.34	0.991941	200.34	0.208822	200.34	0.332159
200.44	0.175293	200.44	0.0896088	200.44	0.33435	200.44	0.174042	200.44	1.00867	200.44	0.330578	200.44	1.22815	200.44	0.595429	200.44	1.99561	200.44	0.987213	200.44	0.143799	200.44	0.330578
200.54	0.181153	200.54	0.0891822	200.54	0.324585	200.54	0.173213	200.54	1.00281	200.54	0.329003	200.54	1.22229	200.54	0.592592	200.54	1.99561	200.54	0.982507	200.54	0.135987	200.54	0.329003
200.64	0.183105	200.64	0.0887578	200.64	0.316772	200.64	0.172389	200.64	1.00476	200.64	0.327437	200.64	1.2301	200.64	0.58977	200.64	1.99756	200.64	0.977825	200.64	0.173828	200.64	0.327437
200.74	0.170492	200.74	0.0883352	200.74	0.313925	200.74	0.171568	200.74	1.00191	200.74	0.325878	200.74	1.21749	200.74	0.58696	200.74	1.98299	200.74	0.973163	200.74	0.332724	200.74	0.325878
200.84	0.171387	200.84	0.0879147	200.84	0.305054	200.84	0.170751	200.84	0.989136	200.84	0.324326	200.84	1.20667	200.84	0.584164	200.84	1.97412	200.84	0.968524	200.84	0.528198	200.84	0.324326
200.94	0.174642	200.94	0.0874962	200.94	0.308309	200.94	0.169938	200.94	0.990438	200.94	0.322781	200.94	1.20992	200.94	0.581381	200.94	1.95785	200.94	0.963908	200.94	0.58846	200.94	0.322781
201.04	0.167481	201.04	0.0870797	201.04	0.301148	201.04	0.169129	201.04	0.998902	201.04	0.321244	201.04	1.20276	201.04	0.578611	201.04	1.95068	201.04	0.959313	201.04	0.594971	201.04	0.321244
201.14	0.17334	201.14	0.0866652	201.14	0.3031	201.14	0.168324	201.14	0.991089	201.14	0.319715	201.14	1.19885	201.14	0.575855	201.14	1.95264	201.14	0.954741	201.14	0.596924	201.14	0.319715
201.24	0.177246	201.24	0.0862527	201.24	0.305786	201.24	0.167523	201.24	0.989136	201.24	0.318192	201.24	1.20276	201.24	0.573112	201.24	1.94092	201.24	0.95019	201.24	0.60083	201.24	0.318192
201.34	0.17399	201.34	0.0858421	201.34	0.309611	201.34	0.166725	201.34	1.00028	201.34	0.316677	201.34	1.1995	201.34	0.570381	201.34	1.94743	201.34	0.945661	201.34	0.601481	201.34	0.316677
201.44	0.177978	201.44	0.0854334	201.44	0.312866	201.44	0.165931	201.44	0.996948	201.44	0.315169	201.44	1.19885	201.44	0.567664	201.44	1.94092	201.44	0.941153	201.44	0.598877	201.44	0.315169
201.54	0.169434	201.54	0.0850267	201.54	0.301147	201.54	0.165141	201.54	0.991089	201.54	0.313668	201.54	1.18713	201.54	0.56496	201.54	1.93115	201.54	0.936667	201.54	0.581299	201.54	0.313668
201.64	0.17334	201.64	0.0846221	201.64	0.301147	201.64	0.164355	201.64	0.991089	201.64	0.312175	201.64	1.18323	201.64	0.562269	201.64	1.91943	201.64	0.932204	201.64	0.575439	201.64	0.312175
201.74	0.181803	201.74	0.0842192	201.74	0.303751	201.74	0.163573	201.74	0.987833	201.74	0.310688	201.74	1.18583	201.74	0.559591	201.74	1.91227	201.74	0.92776	201.74	0.583902	201.74	0.310688
201.84	0.172689	201.84	0.0838183	201.84	0.304403	201.84	0.162794	201.84	0.984579	201.84	0.309208	201.84	1.18062	201.84	0.556925	201.84	1.91683	201.84	0.923338	201.84	0.58846	201.84	0.309208
201.94	0.177246	201.94	0.0834193	201.94	0.295288	201.94	0.162019	201.94	0.985229	201.94	0.307736	201.94	1.18713	201.94	0.554272	201.94	1.91357	201.94	0.918937	201.94	0.585205	201.94	0.307736
202.04	0.181152	202.04	0.0830222	202.04	0.297241	202.04	0.161248	202.04	0.973511	202.04	0.306271	202.04	1.17542	202.04	0.551631	202.04	1.90186	202.04	0.914557	202.04	0.579346	202.04	0.306271
202.14	0.171387	202.14	0.0826271	202.14	0.305054	202.14	0.16048	202.14	0.97937	202.14	0.304812	202.14	1.17737	202.14	0.549004	202.14	1.89795	202.14	0.910199	202.14	0.575439	202.14	0.304812
202.24	0.173991	202.24	0.0822337	202.24	0.297892	202.24	0.159716	202.24	0.974162	202.24	0.303361	202.24	1.16435	202.24	0.546389	202.24	1.90251	202.24	0.90586	202.24	0.562418	202.24	0.303361
202.34	0.166179	202.34	0.0818423	202.34	0.299846	202.34	0.158956	202.34	0.970256	202.34	0.301916	202.34	1.16435	202.34	0.543786	202.34	1.88884	202.34	0.901543	202.34	0.558513	202.34	0.301916
202.44	0.176594	202.44	0.0814526	202.44	0.296589	202.44	0.158199	202.44	0.966999	202.44	0.300479	202.44	1.16695	202.44	0.541195	202.44	1.88948	202.44	0.897245	202.44	0.568928	202.44	0.300479
202.54	0.180908	202.54	0.0810649	202.54	0.285278	202.54	0.157446	202.54	0.965454	202.54	0.299048	202.54	1.15564	202.54	0.538617	202.54	1.88403	202.54	0.892969	202.54	0.563477	202.54	0.299048
202.64	0.182455	202.64	0.0806791	202.64	0.290731	202.64	0.156696	202.64	0.959188	202.64	0.297624	202.64	1.15133	202.64	0.536052	202.64	1.88558	202.64	0.888714	202.64	0.565023	202.64	0.297624
202.74	0.183757	202.74	0.080295	202.74	0.293986	202.74	0.15595	202.74	0.962443	202.74	0.296207	202.74	1.14482	202.74	0.533498	202.74	1.87126	202.74	0.884478	202.74	0.556559	202.74	0.296207
202.84	0.188313	202.84	0.0799128	202.84	0.302448	202.84	0.155208	202.84	0.965046	202.84	0.294796	202.84	1.15328	202.84	0.530957	202.84	1.86995	202.84	0.880262	202.84	0.570881	202.84	0.294796
202.94	0.188965	202.94	0.0795324	202.94	0.293335	202.94	0.154469	202.94	0.971558	202.94	0.293392	202.94	1.1488	202.94	0.528428	202.94	1.86084	202.94	0.876067	202.94	0.571534	202.94	0.293392
203.04	0.184408	203.04	0.0791538	203.04	0.298543	203.04	0.153733	203.04	0.963094	203.04	0.291995	203.04	1.15719	203.04	0.52591	203.04	1.85238	203.04	0.871891	203.04	0.56307	203.04	0.291995
203.14	0.188314	203.14	0.0787771	203.14	0.30245	203.14	0.153002	203.14	0.961141	203.14	0.290605	203.14	1.14547	203.14	0.523406	203.14	1.85433	203.14	0.867737	203.14	0.561117	203.14	0.290605
203.24	0.194824	203.24	0.0784021	203.24	0.299194	203.24	0.152273	203.24	0.961792	203.24	0.289221	203.24	1.14221	203.24	0.520913	203.24	1.85693	203.24	0.863601	203.24	0.561767	203.24	0.289221
203.34	0.187011	203.34	0.0780288	203.34	0.301147	203.34	0.151548	203.34	0.969604	203.34	0.287844	203.34	1.14807	203.34	0.518431	203.34	1.85303	203.34	0.859485	203.34	0.56958	203.34	0.287844
203.44	0.186117	203.44	0.0776574	203.44	0.290487	203.44	0.150827	203.44	0.958944	203.44	0.286473	203.44	1.14913	203.44	0.515961	203.44	1.85409	203.44	0.855389	203.44	0.564779	203.44	0.286473
203.54	0.190918	203.54	0.0772877	203.54	0.295288	203.54	0.150109	203.54	0.963745	203.54	0.285109	203.54	1.13831	203.54	0.513504	203.54	1.84326	203.54	0.851312	203.54	0.567627	203.54	0.285109
203.64	0.181152	203.64	0.0769199	203.64	0.295288	203.64	0.149394	203.64	0.953979	203.64	0.283752	203.64	1.14221	203.64	0.511058	203.64	1.84326	203.64	0.847256	203.64	0.563721	203.64	0.283752
203.74	0.189371	203.74	0.0765537	203.74	0.303507	203.74	0.148683	203.74	0.952432	203.74	0.282401	203.74	1.14457	203.74	0.508624	203.74	1.84562	203.74	0.843218	203.74	0.571939	203.74	0.282401
203.84	0.182455	203.84	0.0761893	203.84	0.300497	203.84	0.147975	203.84	0.949422	203.84	0.281056	203.84	1.13765	203.84	0.506201	203.84	1.8348	203.84	0.839199	203.84	0.565023	203.84	0.281056
203.94	0.182455	203.94	0.0758266	203.94	0.296591	203.94	0.147271	203.94	0.945516	203.94	0.279718	203.94	1.12789	203.94	0.50379	203.94	1.8348	203.94	0.835199	203.94	0.56893	203.94	0.279718
204.04	0.17928	204.04	0.0754656	204.04	0.298543	204.04	0.146569	204.04	0.947469	204.04	0.278386	204.04	1.13375	204.04	0.50139	204.04	1.82503	204.04	0.831219	204.04	0.566976	204.04	0.278386
204.14	0.183757	204.14	0.0751065	204.14	0.295939	204.14	0.145872	204.14	0.933146	204.14	0.27706	204.14	1.137	204.14	0.499002	204.14	1.81266	204.14	0.827259	204.14	0.564372	204.14	0.27706
204.24	0.185059	204.24	0.074749	204.24	0.297241	204.24	0.145177	204.24	0.939087	204.24	0.275741	204.24	1.12854	204.24	0.496625	204.24	1.8042	204.24	0.823316	204.24	0.555908	204.24	0.275741
204.34	0.186361	204.34	0.0743931	204.34	0.291463	204.34	0.144486	204.34	0.937703	204.34	0.274428	204.34	1.12984	204.34	0.49426	204.34	1.80037	204.34	0.819392	204.34	0.55013	204.34	0.274428
204.44	0.180501	204.44	0.074039	204.44	0.298543	204.44	0.143798	204.44	0.927938	204.44	0.273121	204.44	1.13375	204.44	0.491905	204.44	1.79769	204.44	0.815487	204.44	0.55721	204.44	0.273121
204.54	0.185059	204.54	0.0736865	204.54	0.297242	204.54	0.143114	204.54	0.930542	204.54	0.271821	204.54	1.12854	204.54	0.489562	204.54	1.78662	204.54	0.811601	204.54	0.555909	204.54	0.271821
204.64	0.188313	204.64	0.0733358	204.64	0.300496	204.64	0.142433	204.64	0.929891	204.64	0.270527	204.64	1.13179	204.64	0.487231	204.64	1.78988	204.64	0.807734	204.64	0.559163	204.64	0.270527
204.74	0.190267	204.74	0.0729867	204.74	0.288778	204.74	0.141754	204.74	0.927938	204.74	0.269239	204.74	1.12008	204.74	0.48491	204.74	1.78206	204.74	0.803885	204.74	0.557211	204.74	0.269239
204.84	0.181804	204.84	0.0726393	204.84	0.286174	204.84	0.14108	204.84	0.919474	204.84	0.267956	204.84	1.11747	204.84	0.4826	204.84	1.77555	204.84	0.800054	204.84	0.554606	204.84	0.267956
204.94	0.185709	204.94	0.0722935	204.94	0.293986	204.94	0.140408	204.94	0.92924	204.94	0.26668	204.94	1.11552	204.94	0.480301	204.94	1.77165	204.94	0.796241	204.94	0.548746	204.94	0.26668
205.04	0.192871	205.04	0.0719494	205.04	0.3031	205.04	0.139739	205.04	0.922729	205.04	0.265411	205.04	1.12463	205.04	0.478013	205.04	1.771	205.04	0.792446	205.04	0.555908	205.04	0.265411
205.14	0.197429	205.14	0.071607	205.14	0.301799	205.14	0.139074	205.14	0.911662	205.14	0.264147	205.14	1.11357	205.14	0.475737	205.14	1.76383	205.14	0.788671	205.14	0.5507	205.14	0.264147
205.24	0.196126	205.24	0.0712661	205.24	0.290731	205.24	0.138412	205.24	0.91036	205.24	0.262889	205.24	1.1025	205.24	0.473471	205.24	1.75863	205.24	0.784912	205.24	0.549398	205.24	0.262889
205.34	0.19222	205.34	0.0709268	205.34	0.286825	205.34	0.137753	205.34	0.900594	205.34	0.261638	205.34	1.1025	205.34	0.471216	205.34	1.74495	205.34	0.781172	205.34	0.535726	205.34	0.261638
205.44	0.192871	205.44	0.0705892	205.44	0.287475	205.44	0.137097	205.44	0.912963	205.44	0.260392	205.44	1.10315	205.44	0.468971	205.44	1.7456	205.44	0.777449	205.44	0.546142	205.44	0.260392
205.54	0.19222	205.54	0.0702532	205.54	0.29659	205.54	0.136445	205.54	0.908407	205.54	0.259152	205.54	1.09664	205.54	0.466737	205.54	1.74495	205.54	0.773744	205.54	0.555257	205.54	0.259152
205.64	0.190918	205.64	0.0699188	205.64	0.295288	205.64	0.135795	205.64	0.912964	205.64	0.257918	205.64	1.09534	205.64	0.464515	205.64	1.73389	205.64	0.770058	205.64	0.553955	205.64	0.257918
205.74	0.186361	205.74	0.069586	205.74	0.280966	205.74	0.135149	205.74	0.908407	205.74	0.25669	205.74	1.09469	205.74	0.462302	205.74	1.72933	205.74	0.766388	205.74	0.539633	205.74	0.25669
205.84	0.175944	205.84	0.0692547	205.84	0.284221	205.84	0.134505	205.84	0.901896	205.84	0.255468	205.84	1.09013	205.84	0.4601	205.84	1.73258	205.84	0.762736	205.84	0.538981	205.84	0.255468
205.94	0.181803	205.94	0.0689251	205.94	0.282267	205.94	0.133865	205.94	0.909709	205.94	0.254251	205.94	1.08622	205.94	0.457909	205.94	1.72868	205.94	0.759102	205.94	0.540934	205.94	0.254251
206.04	0.174642	206.04	0.0685969	206.04	0.279012	206.04	0.133228	206.04	0.896688	206.04	0.253041	206.04	1.08883	206.04	0.455728	206.04	1.71566	206.04	0.755484	206.04	0.527913	206.04	0.253041
206.14	0.181803	206.14	0.0682705	206.14	0.282267	206.14	0.132594	206.14	0.899943	206.14	0.251836	206.14	1.08232	206.14	0.453558	206.14	1.71891	206.14	0.751885	206.14	0.525309	206.14	0.251836
206.24	0.188965	206.24	0.0679455	206.24	0.287475	206.24	0.131962	206.24	0.891479	206.24	0.250637	206.24	1.08362	206.24	0.451397	206.24	1.70459	206.24	0.748302	206.24	0.532471	206.24	0.250637
206.34	0.176351	206.34	0.0676221	206.34	0.280721	206.34	0.131334	206.34	0.892538	206.34	0.249443	206.34	1.08541	206.34	0.449247	206.34	1.7076	206.34	0.744736	206.34	0.529623	206.34	0.249443
206.44	0.175944	206.44	0.0673002	206.44	0.276408	206.44	0.130709	206.44	0.884318	206.44	0.248256	206.44	1.07841	206.44	0.447107	206.44	1.69352	206.44	0.741187	206.44	0.51945	206.44	0.248256
206.54	0.19222	206.54	0.0669798	206.54	0.286824	206.54	0.130087	206.54	0.884969	206.54	0.247074	206.54	1.08883	206.54	0.444978	206.54	1.69808	206.54	0.737655	206.54	0.535726	206.54	0.247074
206.64	0.181153	206.64	0.066661	206.64	0.289429	206.64	0.129468	206.64	0.887573	206.64	0.245897	206.64	1.07776	206.64	0.442859	206.64	1.70264	206.64	0.734141	206.64	0.524658	206.64	0.245897
206.74	0.177653	206.74	0.0663437	206.74	0.282023	206.74	0.128851	206.74	0.889934	206.74	0.244727	206.74	1.07817	206.74	0.44075	206.74	1.68937	206.74	0.730643	206.74	0.521159	206.74	0.244727
206.84	0.181803	206.84	0.0660279	206.84	0.286173	206.84	0.128238	206.84	0.884318	206.84	0.243561	206.84	1.07841	206.84	0.43865	206.84	1.68376	206.84	0.727162	206.84	0.525309	206.84	0.243561
206.94	0.183756	206.94	0.0657136	206.94	0.288126	206.94	0.127627	206.94	0.876505	206.94	0.242401	206.94	1.08036	206.94	0.436561	206.94	1.69035	206.94	0.723696	206.94	0.527262	206.94	0.242401
207.04	0.172038	207.04	0.0654007	207.04	0.29008	207.04	0.12702	207.04	0.874553	207.04	0.241247	207.04	1.06669	207.04	0.434482	207.04	1.68571	207.04	0.720248	207.04	0.517497	207.04	0.241247
207.14	0.175292	207.14	0.0650895	207.14	0.299194	207.14	0.126415	207.14	0.868042	207.14	0.240099	207.14	1.06995	207.14	0.432413	207.14	1.67725	207.14	0.716817	207.14	0.526611	207.14	0.240099
207.24	0.179607	207.24	0.0647797	207.24	0.299602	207.24	0.125813	207.24	0.873088	207.24	0.238956	207.24	1.07035	207.24	0.430353	207.24	1.68156	207.24	0.713401	207.24	0.517253	207.24	0.238956
207.34	0.179851	207.34	0.0644713	207.34	0.286174	207.34	0.125214	207.34	0.862834	207.34	0.237818	207.34	1.05497	207.34	0.428303	207.34	1.67204	207.34	0.710002	207.34	0.511638	207.34	0.237818
207.44	0.171386	207.44	0.0641644	207.44	0.293334	207.44	0.124618	207.44	0.864135	207.44	0.236685	207.44	1.05627	207.44	0.426263	207.44	1.66748	207.44	0.706619	207.44	0.503173	207.44	0.236685
207.54	0.174642	207.54	0.0638589	207.54	0.286825	207.54	0.124025	207.54	0.861532	207.54	0.235558	207.54	1.04976	207.54	0.424233	207.54	1.6766	207.54	0.703252	207.54	0.506429	207.54	0.235558
207.64	0.176595	207.64	0.063555	207.64	0.288778	207.64	0.123435	207.64	0.869344	207.64	0.234437	207.64	1.05562	207.64	0.422213	207.64	1.67269	207.64	0.699902	207.64	0.512288	207.64	0.234437
207.74	0.177979	207.74	0.0632525	207.74	0.275757	207.74	0.122847	207.74	0.856323	207.74	0.233321	207.74	1.04846	207.74	0.420202	207.74	1.66553	207.74	0.696567	207.74	0.501221	207.74	0.233321
207.84	0.175944	207.84	0.0629514	207.84	0.278361	207.84	0.122262	207.84	0.862833	207.84	0.23221	207.84	1.05107	207.84	0.418201	207.84	1.66813	207.84	0.693248	207.84	0.501871	207.84	0.23221
207.94	0.175293	207.94	0.0626517	207.94	0.282349	207.94	0.12168	207.94	0.868042	207.94	0.231104	207.94	1.04456	207.94	0.416209	207.94	1.66162	207.94	0.689944	207.94	0.50708	207.94	0.231104
